code,White (%),Mixed/multiple ethnic groups (%),Asian/Asian British (%),Black/African/Caribbean/Black British (%),Other ethnic group (%),BAME (%),United Kingdom,Not United Kingdom,United Kingdom (%),Not United Kingdom (%)
E02000840,74.8011259331783,4.45477909680578,10.9166564679966,8.4077836250153,1.41965487700404,25.1988740668217,6537,1634,80.0024476808224,19.9975523191776
E02000841,72.7439513817223,4.47196422428621,13.989221419562,7.47620685701181,1.31865611741773,27.2560486182777,6640,2081,76.1380575622062,23.8619424377938
E02000842,77.4719540829637,2.75241325332638,14.4795199582572,4.10905296112705,1.18705974432559,22.5280459170363,6129,1537,79.950430472215,20.049569527785
E02000843,79.6797865243496,4.7898599066044,7.68512341561041,6.79119412941961,1.05403602401601,20.3202134756504,6136,1359,81.8679119412942,18.1320880587058
E02000844,80.7815914641985,3.32947679650341,7.89304537858337,6.96747653940095,1.02840982131379,19.2184085358015,6500,1279,83.5582979817457,16.4417020182543
E02000845,80.0947332807037,3.92466448629751,12.112326604263,1.81572121348821,2.05255441524755,19.9052667192963,6890,1977,77.7038457200857,22.2961542799143
E02000846,78.0660711753864,3.64383950092159,12.8030625265844,4.6505033319155,0.836523465192117,21.9339288246136,5600,1453,79.398837374167,20.601162625833
E02000847,83.0756990225051,2.75062514207774,11.2184587406229,1.69356671970903,1.26165037508525,16.9243009774949,7292,1506,82.882473289384,17.117526710616
E02000848,82.2537710736469,2.72531372797566,12.3336291038154,1.68589174800355,1.0013943465585,17.7462289263532,6712,1177,85.0804918240588,14.9195081759412
E02000849,80.6546426185705,4.06145624582498,8.76419505678023,5.35738142952572,1.1623246492986,19.3453573814295,6300,1185,84.1683366733467,15.8316633266533
E02000850,76.4865651372587,3.46299350082452,11.1844019788534,7.91541371617034,0.950625666893006,23.5134348627413,8602,1707,83.441652924629,16.558347075371
E02000851,75.0900360144058,3.937575030012,12.1608643457383,6.84273709483793,1.968787515006,24.9099639855942,5981,2349,71.8007202881153,28.1992797118848
E02000852,82.8894269572236,3.91444713478612,8.74361043852569,3.56470271724509,0.887812752219532,17.1105730427764,6060,1374,81.5173527037934,18.4826472962066
E02000853,79.0964172813488,4.41253951527924,11.5252897787144,3.78029504741834,1.1854583772392,20.9035827186512,6016,1576,79.2413066385669,20.7586933614331
E02000854,87.3398112941839,3.43613575552739,5.40768905787917,2.91508238276299,0.901281509646529,12.6601887058161,6124,977,86.2413744543022,13.7586255456978
E02000855,83.0229870296648,3.17195325542571,11.390779504302,1.66944908180301,0.744831128804418,16.9770129703352,6531,1256,83.8705534865802,16.1294465134198
E02000856,77.3483365949119,4.53767123287671,12.793542074364,4.30528375733855,1.01516634050881,22.6516634050881,6614,1562,80.8953033268102,19.1046966731898
E02000857,73.8140417457305,3.71916508538899,16.0910815939279,4.45287792536369,1.92283364958887,26.1859582542694,5367,2538,67.8937381404175,32.1062618595825
E02000858,72.630347159017,5.77298140683916,11.8840202834482,8.47744116499805,1.23520998569757,27.369652840983,6191,1500,80.4966844363542,19.5033155636458
E02000859,81.5309246785058,3.47826086956522,8.92835272504593,5.21739130434783,0.845070422535211,18.4690753214942,6803,1362,83.3190447030006,16.6809552969994
E02000860,73.2166359568307,4.65912082126876,13.4245854172151,5.96209528823375,2.7375625164517,26.7833640431693,5296,2302,69.7025533035009,30.2974466964991
E02000861,82.7531012404962,2.85447512338269,10.9510470855009,2.54768574096305,0.893690809657196,17.2468987595038,6244,1253,83.2866479925304,16.7133520074697
E02000863,76.2996701743364,2.82707711638134,14.3238573896655,5.62274226480289,0.926653054813884,23.7003298256636,5308,1059,83.3673629652898,16.6326370347102
E02006836,76.8319226118501,2.92623941958888,16.372430471584,2.22490931076179,1.64449818621524,23.1680773881499,6517,1753,78.8029020556227,21.1970979443773
E02000864,55.1886223936363,5.13438592262264,25.828612751597,11.992286368567,1.8560925635772,44.8113776063637,5755,2542,69.3624201518621,30.6375798481379
E02000865,46.9436959296554,4.55254573819316,38.1789817047227,7.84285916891221,2.48191745851652,53.0563040703446,4407,2644,62.5017727981847,37.4982272018153
E02000866,65.4833367832747,4.70916994411095,21.3620368453736,6.98613123576899,1.45932519147175,34.5166632167253,6834,2828,70.7306975781412,29.2693024218588
E02000867,57.8936584366356,5.72687224669604,27.2000819588157,6.97674418604651,2.20264317180617,42.1063415633644,6420,3341,65.7719495953284,34.2280504046716
E02000868,54.4330518697226,4.61399276236429,32.7653799758745,5.50361881785284,2.68395657418577,45.5669481302774,3977,2655,59.9668275030157,40.0331724969843
E02000869,56.3014899211218,4.943032427695,28.7116564417178,7.81770376862401,2.22611744084137,43.6985100788782,3448,2257,60.4382120946538,39.5617879053462
E02000870,54.021923730122,4.36930677782924,32.8547166898255,5.99042766712984,2.76362513509341,45.978076269878,4210,2267,64.9992280376718,35.0007719623282
E02000871,28.0176929344663,4.02747060877663,53.1952042835526,12.1406122686532,2.61901990455127,71.9823070655337,4773,3818,55.558142241881,44.441857758119
E02000872,48.9401413144914,4.19944007465671,38.3815491267831,6.22583655512598,2.25303292894281,51.0598586855086,4311,3190,57.4723370217304,42.5276629782696
E02000873,42.5226672787788,3.91369218409273,44.4508206128773,6.94364742339034,2.16917250086078,57.4773327212212,4808,3905,55.1819120853896,44.8180879146104
E02000874,33.7073923411418,3.40861270865479,53.6681161453219,7.47650441857203,1.73937438630944,66.2926076588582,3946,3183,55.3513816804601,44.6486183195399
E02000875,34.7563559322034,3.82415254237288,47.3516949152542,11.6843220338983,2.38347457627119,65.2436440677966,5518,3922,58.4533898305085,41.5466101694915
E02000876,37.6723035384397,3.82265169816683,50.2202643171806,6.06792667329828,2.21685377291459,62.3276964615603,3776,3261,53.6592297854199,46.3407702145801
E02000877,32.031010915026,3.42752218708559,52.9837804753647,9.8949301234316,1.66275629909211,67.968989084974,5445,4358,55.5442211567887,44.4557788432113
E02000878,45.2654092941863,3.19852226327046,44.8668092552985,4.47209799727785,2.19716118996695,54.7345907058137,5074,5212,49.3291853004083,50.6708146995917
E02000879,40.6733036416034,3.78569557243909,46.6334817919832,5.73749017553052,3.1700288184438,59.3266963583966,4507,3127,59.0385119203563,40.9614880796437
E02000880,36.4612188365651,3.25484764542936,52.4930747922438,4.84764542936288,2.94321329639889,63.5387811634349,3108,2668,53.808864265928,46.191135734072
E02000881,34.7662469243016,4.37111014618613,46.6637718917354,11.9988420900275,2.20002894774931,65.2337530756984,4208,2701,60.906064553481,39.093935446519
E02000882,29.5792654579265,3.87029288702929,58.0660158066016,7.15946071594607,1.32496513249651,70.4207345420735,5265,3339,61.1924686192469,38.8075313807531
E02000883,37.7232704402516,3.72327044025157,45.1698113207547,11.3836477987421,2,62.2767295597484,4779,3171,60.1132075471698,39.8867924528302
E02000884,41.9656614571869,3.11468192824125,47.9639005062734,4.14924058991856,2.80651551837993,58.0343385428131,4499,4587,49.5157384987894,50.4842615012107
E02000885,30.2973168963017,2.90065264684554,56.6062364031907,7.3821609862219,2.81363306744017,69.7026831036983,3842,3053,55.7215373459028,44.2784626540972
E02000886,49.4676494676495,3.72645372645373,38.4657384657385,6.25170625170625,2.08845208845209,50.5323505323505,3996,3330,54.5454545454545,45.4545454545455
E02000887,37.8060046189376,4.09930715935335,46.5935334872979,9.65357967667437,1.84757505773672,62.1939953810624,4989,3671,57.6096997690531,42.3903002309469
E02000888,39.9634814363968,3.55447352404139,47.9367011564212,7.03590992087645,1.50943396226415,60.0365185636032,4450,3765,54.169202678028,45.830797321972
E02000889,50.4987908101572,4.24727932285369,39.2079806529625,4.14147521160822,1.90447400241838,49.5012091898428,3794,2822,57.3458282950423,42.6541717049577
E02000890,76.0138050043141,3.34771354616048,16.548748921484,2.19154443485764,1.89818809318378,23.9861949956859,3470,2325,59.879206212252,40.1207937877481
E02000891,45.2437292948415,4.55907871904086,39.138665404638,8.140085186938,2.91844139454173,54.7562707051585,5955,6723,46.9711310932324,53.0288689067676
E02000893,57.5998820580864,4.65870558749816,30.5027274067522,5.27790063393779,1.96078431372549,42.4001179419136,4052,2731,59.7375792422232,40.2624207577768
E02000894,57.3443819670514,3.96567031666173,32.2087402584591,4.38985893262306,2.0913485252047,42.6556180329486,5173,4964,51.0308769853014,48.9691230146986
E02006853,45.6398640996603,4.940543601359,38.1511891279728,7.72933182332956,3.53907134767837,54.3601359003397,3376,3688,47.7916194790487,52.2083805209513
E02006854,51.8612952575217,4.36851946285909,34.8121706612273,5.26942036375999,3.68859425463199,48.1387047424783,2497,3386,42.4443311235764,57.5556688764236
E02000895,78.1426243890212,4.16092242135606,6.71763378869533,8.8858252913899,2.09299410953754,21.8573756109788,6615,1364,82.9051259556335,17.0948740443665
E02000896,86.1016564556387,3.9596097118221,4.4474699341956,4.29997730882687,1.19128658951668,13.8983435443612,7666,1148,86.9752666212843,13.0247333787157
E02000897,76.1049894762907,4.92757211836078,6.85898229540671,9.71895505757088,2.38950105237093,23.8950105237093,6694,1383,82.8773059304197,17.1226940695803
E02000898,74.258064516129,4.81290322580645,8.23225806451613,9.67741935483871,3.01935483870968,25.741935483871,6450,1300,83.2258064516129,16.7741935483871
E02000899,72.1969696969697,5.27777777777778,8.5479797979798,11.1616161616162,2.81565656565657,27.8030303030303,6181,1739,78.0429292929293,21.9570707070707
E02000900,58.0613254203759,5.19287833827893,13.8724035608309,19.4238377843719,3.44955489614243,41.9386745796241,5888,2200,72.7992087042532,27.2007912957468
E02000901,77.1102336997119,4.98345960943336,8.60100309465372,7.07501867463451,2.23028492156653,22.8897663002881,7829,1542,83.5449791911216,16.4550208088785
E02000902,55.3395699186004,6.1717895759932,15.5995626290852,19.0620823715223,3.82699550479893,44.6604300813996,5806,2425,70.5382092090876,29.4617907909124
E02000903,47.3736591838992,5.59548822293487,20.391463010063,22.7358177595931,3.9035718235099,52.6263408161009,5626,3417,62.213867079509,37.786132920491
E02000904,52.3821098687409,6.7209528439475,18.1696645600389,19.34856587263,3.37870685464268,47.6178901312591,5354,2874,65.0704910063199,34.9295089936801
E02000905,50.0677860047972,5.80873918031077,23.151527792262,16.6336427156116,4.33830430701846,49.9322139952028,5751,3838,59.9749713213057,40.0250286786943
E02000906,50.897491349481,5.00648788927336,24.0268166089965,15.5168685121107,4.55233564013841,49.102508650519,5352,3896,57.8719723183391,42.1280276816609
E02000907,44.8489697939588,7.81156231246249,17.9435887177435,24.494898979796,4.90098019603921,55.1510302060412,5909,4089,59.1018203640728,40.8981796359272
E02000908,50.456447318372,5.36325599087105,19.2848992012172,18.4100418410042,6.48535564853557,49.543552681628,5792,4724,55.0779764168886,44.9220235831115
E02000909,55.8333333333333,5.28935185185185,19.6875,15.8912037037037,3.29861111111111,44.1666666666667,5592,3048,64.7222222222222,35.2777777777778
E02000910,46.0833800710413,4.56160029912133,32.2490185081324,13.3202467750981,3.78575434660684,53.9166199289587,5633,5065,52.6547018134231,47.3452981865769
E02000911,45.4102281089036,5.07726269315673,28.5688005886681,15.710080941869,5.2336276674025,54.5897718910964,5680,5192,52.2442972774099,47.7557027225901
E02000912,40.2143321065166,5.55315003247456,31.662697553583,17.5579129681749,5.01190733925092,59.7856678934834,5197,4041,56.2567655336653,43.7432344663347
E02000913,41.1555249253389,4.18102458074891,34.8265563978865,15.8970824718585,3.93981162416724,58.8444750746612,4836,3870,55.5478980013784,44.4521019986216
E02000914,32.0747592977157,4.1438550122711,35.9354351519728,22.5882575042477,5.25769303379271,67.9252407022843,5198,5396,49.0655087785539,50.9344912214461
E02000915,53.9627444174477,5.43792664584057,21.867407150295,14.6824019437695,4.04951984264723,46.0372555825524,5178,3465,59.9097535577924,40.0902464422076
E02000916,38.8929889298893,5.80917237743806,23.7322087506589,26.4101212440696,5.15550869794412,61.1070110701107,4836,4649,50.9857670005272,49.0142329994729
E02000917,46.9087340529931,5.02671464398648,21.98233562316,20.4121687929342,5.67004688692618,53.0912659470069,4631,4540,50.496129102606,49.503870897394
E02000918,48.1371904448828,6.15822923515231,24.2822704361166,16.8529476221784,4.56936226166995,51.8628095551173,5091,4035,55.7856673241289,44.2143326758711
E02000919,44.2034486498211,5.23804359613925,31.2113653616744,14.944149224596,4.40299316776922,55.7965513501789,4168,5053,45.2011712395619,54.7988287604381
E02000920,36.3118472412702,5.28536765481591,29.2541407321447,24.8127439603334,4.33590041143581,63.6881527587298,4555,4924,48.0535921510708,51.9464078489292
E02000921,40.0599945459504,5.66312153440596,23.1160803563312,26.0521770748114,5.10862648850105,59.9400054540496,5701,5300,51.8225615853104,48.1774384146896
E02000922,43.9608476670151,5.82533498051886,20.8020526465837,25.9716810795401,3.4400836263423,56.0391523329849,5228,5295,49.6816497196617,50.3183502803383
E02000923,79.3550976719294,4.46882526090447,5.92721434305593,7.01097136740701,3.23789135670324,20.6449023280706,4501,2973,60.2221032914102,39.7778967085898
E02000924,56.3381547030815,7.1691671907286,9.80145539484323,22.1902793998742,4.50094331147246,43.6618452969185,5995,5136,53.8585931183182,46.1414068816818
E02000925,60.3720693170235,6.76605504587156,6.76605504587156,23.7385321100917,2.35728848114169,39.6279306829766,4871,2977,62.0667686034659,37.9332313965342
E02000926,72.7954341987467,4.74485228290063,7.95658012533572,11.2242614145031,3.27887197851388,27.2045658012534,5463,3473,61.1347358997314,38.8652641002686
E02000927,75.4050073637703,5.61119293078056,4.93372606774669,12.5036818851252,1.54639175257732,24.5949926362297,4981,1809,73.3578792341679,26.6421207658321
E02000928,88.933554031686,3.47599905414992,4.13809411208324,2.34097895483566,1.11137384724521,11.066445968314,6202,2256,73.3270276661149,26.6729723338851
E02000929,45.9667445375842,7.24199532774495,10.4026384499107,33.3379139755394,3.05070770922083,54.0332554624158,4222,3055,58.0184141816683,41.9815858183317
E02000930,79.2372881355932,4.70235634559735,5.82885489871848,8.44357172385283,1.78792889623812,20.7627118644068,6414,3262,66.2877221992559,33.7122778007441
E02000931,87.1135237196129,3.97687042718905,3.72905357564314,4.30729289591692,0.873259381637952,12.8864762803871,6007,2467,70.8874203445834,29.1125796554166
E02000932,84.1977466977467,3.45765345765346,7.75058275058275,2.9040404040404,1.68997668997669,15.8022533022533,6492,3804,63.0536130536131,36.9463869463869
E02000933,83.3731921193486,4.08837262270812,7.15180503359526,3.4050791481608,1.98155107618722,16.6268078806514,5785,2996,65.8808791709373,34.1191208290628
E02000934,76.7490389895662,4.65678198791873,6.54585392641406,10.5985722130697,1.4497528830313,23.2509610104338,6255,2850,68.6985172981878,31.3014827018122
E02000935,64.1167883211679,6.83211678832117,10.4525547445255,15.4160583941606,3.18248175182482,35.8832116788321,4403,2447,64.2773722627737,35.7226277372263
E02000936,79.3637454981993,4.30972388955582,8.76350540216087,4.34573829531813,3.21728691476591,20.6362545018007,4943,3387,59.3397358943578,40.6602641056423
E02000937,87.1310201967892,3.34023821853962,3.45675815639565,5.20455722423615,0.867426204039358,12.8689798032108,5778,1946,74.8058001035733,25.1941998964267
E02000938,71.2864026817515,5.38445422166352,8.84139953907396,11.2193588937775,3.2683846637335,28.7135973182485,5946,3600,62.2878692646134,37.7121307353865
E02000939,86.3077309236948,3.81526104417671,4.9824297188755,3.85291164658635,1.04166666666667,13.6922690763052,5891,2077,73.9332329317269,26.0667670682731
E02000940,62.6419910657307,6.19017230376516,13.2227185705169,15.7753669432036,2.16975111678366,37.3580089342693,4790,3045,61.1359285258456,38.8640714741544
E02000941,82.5872648626899,3.66160346041646,6.55869630821849,6.26697515340509,0.925460215270094,17.4127351373101,7308,2633,73.5137310129766,26.4862689870234
E02000942,79.3067770305225,3.82824624935334,12.4262803931712,2.9901707190895,1.44852560786342,20.6932229694775,6232,3433,64.4800827728919,35.5199172271081
E02000943,79.4453701499643,3.67769578671745,8.03380147583909,7.54582242323256,1.29731016424661,20.5546298500357,5964,2438,70.9830992620805,29.0169007379195
E02000944,61.4765473216764,5.67582570080489,16.8054399111851,12.9059117402165,3.13627532611712,38.5234526783236,4074,3132,56.5362198168193,43.4637801831807
E02000945,65.3543307086614,6.94225721784777,12.2178477690289,12.1916010498688,3.29396325459318,34.6456692913386,4528,3092,59.4225721784777,40.5774278215223
E02000946,72.4729960204662,5.07106310403638,8.82319499715748,12.0977828311541,1.5349630471859,27.5270039795338,5843,2952,66.435474701535,33.564525298465
E02000947,81.7867435158501,3.82708933717579,8.81844380403458,4.11527377521614,1.45244956772334,18.2132564841499,5850,2825,67.4351585014409,32.5648414985591
E02000948,74.5469272046168,4.6167864736256,10.7623772400527,8.84884074111572,1.22506834058925,25.4530727953832,6941,2936,70.274374810165,29.725625189835
E02000949,82.4069352371239,4.05915349311576,7.29219785823559,5.28301886792453,0.958694543600204,17.5930647628761,7309,2496,74.5436002039776,25.4563997960224
E02000950,73.3570863024545,4.69780944840327,12.6946423858538,6.10979150171549,3.14067036157297,26.6429136975455,4201,3377,55.4367907099499,44.5632092900502
E02000951,71.4436090225564,4.91729323308271,12.2556390977444,9.77443609022556,1.60902255639098,28.5563909774436,4631,2019,69.6390977443609,30.3609022556391
E02000952,72.4628416173885,5.09828991529487,10.708007032124,10.3723829311172,1.35847850407544,27.5371583826115,4372,1885,69.8737414096212,30.1262585903788
E02000953,71.6967814793902,4.19254658385093,12.5917560700169,9.65556182947487,1.86335403726708,28.3032185206098,4808,2276,67.871259175607,32.128740824393
E02000954,52.4342821589672,4.44859231606782,28.4336599782237,12.5991600559963,2.08430549074506,47.5657178410328,3695,2734,57.4739461813657,42.5260538186343
E02000955,46.4998510574918,6.30026809651475,29.4310396187072,15.4304438486744,2.33839737861186,53.5001489425082,3865,2849,57.5662794161454,42.4337205838546
E02000956,49.020116807268,5.85334198572356,23.5561323815704,18.0791693705386,3.49123945489942,50.979883192732,4298,3407,55.7819597663855,44.2180402336145
E02000957,52.4128812919067,5.24128812919067,25.7814713381811,14.2128624043819,2.3514968363396,47.5871187080933,5757,4832,54.3677401076589,45.6322598923411
E02000958,59.9443839922621,6.11776085116673,18.5225486640068,14.2062628460887,1.20904364647564,40.0556160077379,5458,2813,65.9896022246403,34.0103977753597
E02000959,53.3803401078391,6.91276095672612,14.0882068298078,22.9641918982442,2.65450020738283,46.6196598921609,4349,2884,60.1271948016038,39.8728051983962
E02000960,61.2839879154079,3.58006042296073,21.2084592145015,3.29305135951662,10.6344410876133,38.7160120845921,2863,3757,43.2477341389728,56.7522658610272
E02000961,62.507943232366,3.97161618301207,14.3295911883076,5.66617242109723,13.5246769752171,37.492056767634,4552,4890,48.2101249735226,51.7898750264774
E02000962,55.2179962894249,4.31354359925789,20.3153988868275,5.58905380333952,14.5640074211503,44.7820037105751,3380,5244,39.1929499072356,60.8070500927644
E02000963,47.0616616809804,7.4302808067162,14.4842227154299,20.0714078934671,10.9524269034064,52.9383383190196,5955,4408,57.4640548103831,42.5359451896169
E02000964,49.9402342816161,7.20376125587696,12.0806438760061,17.7065901665471,13.0687704199538,50.0597657183839,6549,6000,52.187425292852,47.812574707148
E02000965,65.9673119276689,5.58711023530775,10.4439550249218,8.26475020285151,9.73687260925003,34.0326880723311,4352,4275,50.446273327924,49.553726672076
E02000966,70.1380304903173,4.95467655541821,10.1359703337454,4.05850844664194,10.7128141738772,29.8619695096827,4592,5116,47.3011948908117,52.6988051091883
E02000967,60.6530388256277,5.13101934421731,21.2374811359583,3.3063520373165,9.67210865688023,39.3469611743723,2724,4565,37.3713815338181,62.6286184661819
E02000968,38.4524307006547,5.94790360774481,21.4166318428751,13.281794121744,20.9012397269815,61.5475692993453,6801,7557,47.367321353949,52.632678646051
E02000969,42.6948225962054,6.89248579697717,15.114160145782,16.0467359845643,19.2517954764712,57.3051774037946,4483,4846,48.0544538535749,51.9455461464251
E02000970,73.1715462540354,4.23021262384504,11.7332739619281,2.78303462095068,8.08193253924079,26.8284537459646,3739,5244,41.6230657909384,58.3769342090616
E02000971,63.6179828734539,4.78116079923882,14.0937202664129,3.53235014272122,13.9747859181732,36.3820171265461,3335,5073,39.6646051379638,60.3353948620362
E02000972,67.4666986679467,5.42421696867875,16.1646465858634,5.02820112804512,5.91623664946598,32.5333013320533,3677,4656,44.1257650306012,55.8742349693988
E02000973,69.593657086224,5.74826560951437,10.5450941526264,6.17443012884044,7.93855302279485,30.406342913776,4766,5324,47.2348860257681,52.7651139742319
E02000974,52.2060495792586,4.71912667727996,16.2952012735956,4.92381168978849,21.8558107800773,47.7939504207414,3244,5550,36.8887878098704,63.1112121901296
E02000975,66.209889231472,6.07513988808953,14.7310722850291,3.0261505081649,9.95774808724449,33.790110768528,3084,5673,35.2175402535115,64.7824597464885
E02000976,63.0102553790469,5.93203297808164,14.3876935451438,4.86627790066358,11.8037401970641,36.9897446209531,3373,6573,33.9131309068972,66.0868690931028
E02000977,69.3190921228304,3.91188251001335,17.7303070761015,3.63150867823765,5.40720961281709,30.6809078771696,3432,4058,45.8210947930574,54.1789052069426
E02000978,69.5577130528587,4.21790722761597,14.8975188781014,2.39482200647249,8.93203883495146,30.4422869471413,3742,5528,40.3667745415318,59.6332254584682
E02000979,73.6295012993441,4.57864125727014,10.6669966588294,6.23685187476797,4.88800890978839,26.3704987006559,4333,3748,53.6196015344636,46.3803984655364
E02000980,67.9410409949332,4.69829571625979,13.6688162137264,7.8650391524643,5.82680792261631,32.0589590050668,4862,3822,55.9880239520958,44.0119760479042
E02000981,79.1346902458014,3.91502613724836,8.09698587476365,4.77143810477144,4.08185963741519,20.8653097541986,5132,3859,57.079301523746,42.920698476254
E02000982,64.2839776318989,4.78969122295162,14.1016289812789,8.63116946267931,8.19353270119134,35.7160223681011,4487,3739,54.5465596887916,45.4534403112084
E02000983,70.2513635285748,4.07872895423287,11.4773535688878,7.01920796774959,7.1733459805549,29.7486364714252,4950,3484,58.6910125681764,41.3089874318236
